name_en,name_jp,title,representative_team,latest_caps,last_club,tournaments,league
Gastón Mieres,,Gastón Mieres,Uruguay,82,Valpolicella,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Gavin Coombes,,Gavin Coombes,Call-ups,2,Munster,Six Nations 2025,urc
Gavin Duffy,,Gavin Duffy,Ireland,7,Connacht,Rugby World Cup 2007,international
Gavin Kerr,,Gavin Kerr,Scotland,42,Glasgow,Rugby World Cup 2007,international
Gavin Williams,,Gavin Williams,Samoa,4,Dax,Rugby World Cup 2007,international
Gaël Dréan,,Gaël Dréan,France,0,Toulon,Six Nations 2025,top14
Gaël Fickou,,Gaël Fickou,France,85,Toulouse,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024",top14
Gaël Fickou,,Gaël Fickou,Player representation by league,0,Gaël Fickou,Rugby World Cup 2015,top14
Gaëtan Barlot,,Gaëtan Barlot,France,7,Castres,Six Nations 2024,top14
Gela Aprasidze,,Gela Aprasidze,Georgia,48,Montpellier,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Genaro Fessia,,Genaro Fessia,Argentina,9,London Wasps,Rugby World Cup 2011,international
Geoff Cross,,Geoff Cross,Scotland,6,Edinburgh,Rugby World Cup 2011,international
Geoff Parling,,Geoff Parling,England,25,Exeter Chiefs,Rugby World Cup 2015,international
Geordan Murphy,,Geordan Murphy,Ireland,69,Leicester,"Rugby World Cup 2007, Rugby World Cup 2011",international
George Bridge,,George Bridge,New Zealand,5,Crusaders,Rugby World Cup 2019,nan
George Chuter,,George Chuter,England,12,Leicester Tigers,Rugby World Cup 2007,international
George Ford,,George Ford,England,98,Bath,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",premiership
George Furbank,,George Furbank,England,6,Northampton Saints,Six Nations 2024,premiership
George Gregan,,George Gregan,Australia,134,Brumbies,Rugby World Cup 2007,international
George Horne,,George Horne,Scotland,34,Glasgow Warriors,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
George Kruis,,George Kruis,England,35,Saracens,"Rugby World Cup 2015, Rugby World Cup 2019",international
George Martin,,George Martin,Call-ups,9,Leicester Tigers,Six Nations 2024,premiership
George Martin,,George Martin,England,19,Leicester Tigers,"Rugby World Cup 2023, Six Nations 2025",premiership
George Moala,,George Moala,Tonga,5,Clermont,Rugby World Cup 2023,top14
George North,,George North,Wales,118,Scarlets,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024",international
George Pisi,,George Pisi,Samoa,17,Northampton Saints,"Rugby World Cup 2011, Rugby World Cup 2015",international
George Smith,,George Smith,Australia,79,Brumbies,Rugby World Cup 2007,international
George Stowers,,George Stowers,Samoa,19,Ospreys,Rugby World Cup 2011,international
George Turner,,George Turner,Scotland,40,Glasgow Warriors,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024",premiership
Georges-Henri Colombe,,Georges-Henri Colombe,France,7,La Rochelle,Six Nations 2025,top14
Georgia,,Georgia,Overview,0,Merab Sharikadze,Rugby World Cup 2019,international
German Davydov,,German Davydov,Russia,17,VVA-Podmoskovye,Rugby World Cup 2019,international
Germán Kessler,,Germán Kessler,Player representation by league,0,Germán Kessler,Rugby World Cup 2015,international
Germán Kessler,,Germán Kessler,Player representation by nation,0,Germán Kessler,Rugby World Cup 2019,international
Germán Kessler,,Germán Kessler,Uruguay,62,Los Cuervos,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Gerswin Mouton,,Gerswin Mouton,Namibia,3,Wits University,Rugby World Cup 2023,international
Gethin Jenkins,,Gethin Jenkins,Wales,116,Cardiff Blues,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Gheorghe Gajion,,Gheorghe Gajion,Romania,9,Mont-de-Marsan,Rugby World Cup 2023,international
Gia Labadze,,Gia Labadze,Georgia,45,Toulon,Rugby World Cup 2007,international
Giacomo Da Re,,Giacomo Da Re,Italy,2,Benetton,Rugby World Cup 2023,urc
Giacomo Da Re,,Giacomo Da Re,Squad caps,746,Giacomo Da Re / Martin Page-Relo,Rugby World Cup 2023,urc
Giacomo Nicotera,,Giacomo Nicotera,Italy,29,Benetton,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Gianmarco Lucchesi,,Gianmarco Lucchesi,Italy,17,Benetton,Six Nations 2024,top14
Gio Aplon,,Gio Aplon,South Africa,15,Stormers,Rugby World Cup 2011,international
Giorgi Aptsiauri,,Giorgi Aptsiauri,Georgia,10,AIA Kutaisi,Rugby World Cup 2015,international
Giorgi Begadze,,Giorgi Begadze,Georgia,65,Kochebi Bolnisi,"Rugby World Cup 2015, Rugby World Cup 2019",international
Giorgi Beria,,Giorgi Beria,France,0,Perpignan,Six Nations 2025,top14
Giorgi Chkhaidze,,Giorgi Chkhaidze,Georgia,85,Massy,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Giorgi Elizbarashvili,,Giorgi Elizbarashvili,Georgia,14,Krasny Yar,Rugby World Cup 2007,international
Giorgi Kveseladze,,Giorgi Kveseladze,Georgia,48,RC Jiki Gori,"Rugby World Cup 2019, Rugby World Cup 2023",international
Giorgi Melikidze,,Giorgi Melikidze,Georgia,14,Stade Français,Rugby World Cup 2019,top14
Giorgi Nemsadze,,Giorgi Nemsadze,Georgia,92,Montauban,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Giorgi Pruidze,,Giorgi Pruidze,Georgia,4,AIA Kutaisi,Rugby World Cup 2015,international
Giorgi Pruidze,,Giorgi Pruidze,Squad caps,1148,Giorgi Pruidze,Rugby World Cup 2015,international
Giorgi Shkinin,,Giorgi Shkinin,Georgia,19,Blois,Rugby World Cup 2007,international
Giorgi Tkhilaishvili,,Giorgi Tkhilaishvili,Georgia,50,Batumi,"Rugby World Cup 2015, Rugby World Cup 2019",international
Giorgi Tsutskiridze,,Giorgi Tsutskiridze,Georgia,31,Stade Français,Rugby World Cup 2023,international
Giosuè Zilocchi,,Giosuè Zilocchi,Italy,22,Zebre,"Rugby World Cup 2019, Six Nations 2024, Six Nations 2025",international
Giovanbattista Venditti,,Giovanbattista Venditti,Italy,29,Newcastle Falcons,Rugby World Cup 2015,international
Giovanni Pettinelli,,Giovanni Pettinelli,Italy,14,Benetton,Rugby World Cup 2023,international
Girvan Dempsey,,Girvan Dempsey,Ireland,74,Leinster,Rugby World Cup 2007,international
Giulio Bertaccini,,Giulio Bertaccini,Italy,1,Zebre Parma,Six Nations 2025,urc
Giulio Bisegni,,Giulio Bisegni,Italy,13,Zebre,Rugby World Cup 2019,international
Giulio Toniolatti,,Giulio Toniolatti,Italy,6,Aironi,Rugby World Cup 2011,international
Giuseppe du Toit,,Giuseppe du Toit,Canada,13,Toronto Arrows,Rugby World Cup 2019,international
Givi Berishvili,,Givi Berishvili,Georgia,3,RC Locomotive Tbilisi,Rugby World Cup 2011,international
Glen Young,,Glen Young,Scotland,3,Edinburgh,Six Nations 2024,urc
Go Aruga,,Go Aruga,Japan,7,Sungoliath,Rugby World Cup 2007,international
Goderdzi Shvelidze,,Goderdzi Shvelidze,Georgia,61,Clermont,"Rugby World Cup 2007, Rugby World Cup 2011",international
Gonzalo Bertranou,,Gonzalo Bertranou,Argentina,53,Jaguares,"Rugby World Cup 2019, Rugby World Cup 2023",international
Gonzalo Camacho,,Gonzalo Camacho,Argentina,7,Exeter Chiefs,Rugby World Cup 2011,international
Gonzalo Canale,,Gonzalo Canale,Italy,68,Clermont Auvergne,"Rugby World Cup 2007, Rugby World Cup 2011",international
Gonzalo García,,Gonzalo García,Italy,37,Benetton Treviso,"Rugby World Cup 2011, Rugby World Cup 2015",international
Gonzalo Longo,,Gonzalo Longo,Argentina,44,Clermont,Rugby World Cup 2007,international
Gonzalo Tiesi,,Gonzalo Tiesi,Argentina,10,London Irish,Rugby World Cup 2007,international
Gonçalo Foro,,Gonçalo Foro,Portugal,15,CDUL,Rugby World Cup 2007,international
Gonçalo Malheiro,,Gonçalo Malheiro,Portugal,38,CDUP,Rugby World Cup 2007,international
Gonçalo Uva,,Gonçalo Uva,Portugal,27,Montpellier,Rugby World Cup 2007,international
Gordon D'Arcy,,Gordon D'Arcy,Ireland,58,Leinster,"Rugby World Cup 2007, Rugby World Cup 2011",international
Gordon McRorie,,Gordon McRorie,Canada,43,Prairie Wolf Pack,"Rugby World Cup 2015, Rugby World Cup 2019",international
Gordon Reid,,Gordon Reid,Scotland,37,Glasgow Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",international
Graeme Morrison,,Graeme Morrison,Scotland,30,Glasgow Warriors,Rugby World Cup 2011,international
Graham Dewes,,Graham Dewes,Fiji,3,Marist,Rugby World Cup 2007,international
Grant Gilchrist,,Grant Gilchrist,Scotland,74,Edinburgh,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Grant Williams,,Grant Williams,South Africa,5,Sharks,Rugby World Cup 2023,urc
Greg Holmes,,Greg Holmes,Australia,18,Queensland Reds,"Rugby World Cup 2007, Rugby World Cup 2015",international
Greg Peterson,,Greg Peterson,United States,26,Glasgow Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",international
Greg Somerville,,Greg Somerville,New Zealand,55,Canterbury,Rugby World Cup 2007,international
Gregor Brown,,Gregor Brown,Scotland,4,Glasgow Warriors,Six Nations 2025,urc
Gregory Alldritt,,Gregory Alldritt,France,7,La Rochelle,Rugby World Cup 2019,international
Greig Laidlaw,,Greig Laidlaw,Scotland,73,Gloucester,"Rugby World Cup 2015, Rugby World Cup 2019",international
Grégory Alldritt,,Grégory Alldritt,France,51,La Rochelle,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",international
Grégory Lamboley,,Grégory Lamboley,France,13,Toulouse,Rugby World Cup 2007,international
Guglielmo Palazzani,,Guglielmo Palazzani,Italy,34,Zebre,"Rugby World Cup 2015, Rugby World Cup 2019",international
Guido Petti,,Guido Petti,Argentina,75,UAR,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",premiership
Guido Petti,,Guido Petti,Player representation by league,0,Guido Petti,Rugby World Cup 2015,premiership
Guilhem Guirado,,Guilhem Guirado,France,70,Perpignan,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Guillermo Pujadas,,Guillermo Pujadas,Uruguay,28,Champagnat,"Rugby World Cup 2019, Rugby World Cup 2023",international
Guram Gogichashvili,,Guram Gogichashvili,Georgia,39,Racing 92,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Guram Papidze,,Guram Papidze,Georgia,12,Pau,Rugby World Cup 2023,top14
Gurthro Steenkamp,,Gurthro Steenkamp,South Africa,11,Bulls,Rugby World Cup 2007,international
Gurthrö Steenkamp,,Gurthrö Steenkamp,South Africa,33,Toulouse,Rugby World Cup 2011,international
Gus McCarthy,,Gus McCarthy,Ireland,4,Leinster,Six Nations 2025,urc
Guy Pepper,,Guy Pepper,Call-ups,0,Newcastle Falcons,Six Nations 2024,premiership
Guy Shepherdson,,Guy Shepherdson,Australia,14,Brumbies,Rugby World Cup 2007,international
Hadleigh Parkes,,Hadleigh Parkes,Wales,18,Scarlets,Rugby World Cup 2019,international
Haitembu Shikufa,,Haitembu Shikufa,Namibia,1,Leopards,Rugby World Cup 2023,international
Hajime Kiso,,Hajime Kiso,Japan,28,Jubilo,Rugby World Cup 2007,international
Halani Aulika,,Halani Aulika,Tonga,13,Highlanders,"Rugby World Cup 2011, Rugby World Cup 2015",international
Hale T-Pole,,Hale T-Pole,Tonga,31,Ospreys,"Rugby World Cup 2007, Rugby World Cup 2015",international
Hallam Amos,,Hallam Amos,Player representation by league,0,Hallam Amos,Rugby World Cup 2015,international
Hallam Amos,,Hallam Amos,Wales,20,Newport Gwent Dragons,"Rugby World Cup 2015, Rugby World Cup 2019",international
Hame Faiva,,Hame Faiva,Italy,7,Unattached,Rugby World Cup 2023,international
Hamish Watson,,Hamish Watson,Call-ups,59,Edinburgh,Six Nations 2024,nan
Hamish Watson,,Hamish Watson,Scotland,58,Edinburgh,"Rugby World Cup 2019, Rugby World Cup 2023",nan
Hanco Germishuys,,Hanco Germishuys,United States,17,Glendale Raptors,Rugby World Cup 2019,international
Handré Pollard,,Handré Pollard,Player representation by league,0,Handré Pollard,Rugby World Cup 2015,urc
Handré Pollard,,Handré Pollard,South Africa,65,Bulls,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",urc
Hare Makiri,,Hare Makiri,Japan,16,Fukuoka,Rugby World Cup 2007,international
Harri O'Connor,,Harri O'Connor,Call-ups,0,Scarlets,Six Nations 2024,urc
Harry Byrne,,Harry Byrne,Ireland,4,Leinster,Six Nations 2024,urc
Harry Jones,,Harry Jones,Canada,17,BC Bears,Rugby World Cup 2015,international
Harry Paterson,,Harry Paterson,Scotland,0,Edinburgh,Six Nations 2024,urc
Harry Randall,,Harry Randall,Call-ups,6,Bristol Bears,Six Nations 2024,premiership
Harry Randall,,Harry Randall,England,11,Bristol Bears,Six Nations 2025,premiership
Harumichi Tatekawa,,Harumichi Tatekawa,Japan,38,Kubota Spears,Rugby World Cup 2015,league-one
Hayden Mexted,,Hayden Mexted,United States,6,St. Louis Bombers,Rugby World Cup 2007,international
Hayden Smith,,Hayden Smith,United States,26,Saracens,"Rugby World Cup 2011, Rugby World Cup 2015",international
Heini Bock,,Heini Bock,Namibia,23,Reho Falcons,"Rugby World Cup 2007, Rugby World Cup 2011",international
Heino Senekal,,Heino Senekal,Namibia,24,Cornish Pirates,Rugby World Cup 2007,international
Heinrich Brüssow,,Heinrich Brüssow,South Africa,15,Cheetahs,Rugby World Cup 2011,international
Heinrich Smit,,Heinrich Smit,Namibia,11,NWU Pukke,Rugby World Cup 2015,international
Heinz Koll,,Heinz Koll,Namibia,9,London Wasps,Rugby World Cup 2011,international
Hendrik Tui,,Hendrik Tui,Japan,44,Queensland Reds,"Rugby World Cup 2015, Rugby World Cup 2019",league-one
Henk Franken,,Henk Franken,Namibia,0,Villagers,Rugby World Cup 2011,international
Henry Arundell,,Henry Arundell,England,8,Racing 92,Rugby World Cup 2023,premiership
Henry Arundell,,Henry Arundell,Player representation by nation,0,Henry Arundell,Rugby World Cup 2023,premiership
Henry Bloomfield,,Henry Bloomfield,United States,0,Belmont Shore,Rugby World Cup 2007,international
Henry Pollock,,Henry Pollock,Call-ups,0,Northampton Saints,Six Nations 2025,premiership
Henry Pyrgos,,Henry Pyrgos,Scotland,27,Glasgow Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",international
Henry Qiodravu,,Henry Qiodravu,Fiji,13,Orléans,Rugby World Cup 2007,international
Henry Seniloli,,Henry Seniloli,Fiji,26,Unattached,"Rugby World Cup 2015, Rugby World Cup 2019",international
Henry Slade,,Henry Slade,England,70,Exeter Chiefs,"Rugby World Cup 2015, Rugby World Cup 2019, Six Nations 2024, Six Nations 2025",premiership
Henry Slade,,Henry Slade,Squad caps,784,Henry Slade,Rugby World Cup 2015,premiership
Henry Speight,,Henry Speight,Australia,4,Brumbies,Rugby World Cup 2015,international
Henry Taefu,,Henry Taefu,Samoa,3,Western Force,Rugby World Cup 2019,nan
Henry Thomas,,Henry Thomas,Wales,4,Montpellier,"Rugby World Cup 2023, Six Nations 2025",urc
Henry Tuilagi,,Henry Tuilagi,Samoa,4,Perpignan,Rugby World Cup 2007,international
Herman Lintvelt,,Herman Lintvelt,Namibia,30,United Rugby Club,Rugby World Cup 2007,international
Hernán Senillosa,,Hernán Senillosa,Argentina,16,Hindú,Rugby World Cup 2007,international
Herschel Jantjies,,Herschel Jantjies,Player representation by nation,0,Herschel Jantjies,Rugby World Cup 2019,top14
Herschel Jantjies,,Herschel Jantjies,South Africa,4,Stormers,Rugby World Cup 2019,top14
Herschel Jantjies,,Herschel Jantjies,Squad caps,1054,Herschel Jantjies Kwagga Smith,Rugby World Cup 2019,top14
Hinckley Vaovasa,,Hinckley Vaovasa,Romania,18,Steaua București,Rugby World Cup 2023,international
Hiroki Yuhara,,Hiroki Yuhara,Japan,22,Toshiba Brave Lupus,"Rugby World Cup 2011, Rugby World Cup 2015",international
Hiroshi Yamashita,,Hiroshi Yamashita,Japan,45,Kobelco Steelers,Rugby World Cup 2015,league-one
Hirotoki Onozawa,,Hirotoki Onozawa,Japan,64,Sungoliath,"Rugby World Cup 2007, Rugby World Cup 2011",international
Hirotoki Onozawa,,Hirotoki Onozawa,Squad caps,685,Hirotoki Onozawa,Rugby World Cup 2011,international
Hisateru Hirashima,,Hisateru Hirashima,Japan,24,Kobelco Steelers,Rugby World Cup 2011,international
Hitoshi Ono,,Hitoshi Ono,Japan,94,Brave Lupus,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Horacio Agulla,,Horacio Agulla,Argentina,60,Hindú,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Horațiu Pungea,,Horațiu Pungea,Romania,26,Oyonnax,Rugby World Cup 2015,international
Hosea Gear,,Hosea Gear,New Zealand,8,Hurricanes,Rugby World Cup 2011,international
Hubert Buydens,,Hubert Buydens,Canada,55,Prairie Wolf Pack,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Hudson Tongaʻuiha,,Hudson Tongaʻuiha,Tonga,15,Cergy-Pontoise,Rugby World Cup 2007,international
Hugh Cooney,,Hugh Cooney,Development players,0,Leinster,Six Nations 2025,urc
Hugh McMeniman,,Hugh McMeniman,Australia,8,Queensland Reds,Rugby World Cup 2007,international
Hugo Auradou,,Hugo Auradou,France,1,Pau,Six Nations 2025,top14
Hugo Horn,,Hugo Horn,Namibia,31,Border,"Rugby World Cup 2007, Rugby World Cup 2011",international
Hugo Horn,,Hugo Horn,Squad caps,366,Hugo Horn,Rugby World Cup 2011,international
Hugo Keenan,,Hugo Keenan,Ireland,46,Leinster,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Hugo Southwell,,Hugo Southwell,Scotland,31,Edinburgh,Rugby World Cup 2007,international
Huw Bennett,,Huw Bennett,Wales,42,Ospreys,"Rugby World Cup 2007, Rugby World Cup 2011",international
Huw Jones,,Huw Jones,Scotland,53,Glasgow Warriors,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Iain Henderson,,Iain Henderson,Ireland,85,Ulster,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Ian Evans,,Ian Evans,Wales,5,Ospreys,Rugby World Cup 2007,international
Ian Gough,,Ian Gough,Wales,40,Ospreys,Rugby World Cup 2007,international
Ian Madigan,,Ian Madigan,Ireland,21,Leinster,Rugby World Cup 2015,international
Ifereimi Rawaqa,,Ifereimi Rawaqa,Fiji,34,Fighting Bull,Rugby World Cup 2007,international
Ignacio Brex,,Ignacio Brex,Italy,42,Benetton,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Ignacio Corleto,,Ignacio Corleto,Argentina,29,Stade Français,Rugby World Cup 2007,international
Ignacio Dotti,,Ignacio Dotti,Uruguay,59,New Orleans Gold,"Rugby World Cup 2019, Rugby World Cup 2023",international
Ignacio Facciolo,,Ignacio Facciolo,Squad caps,1019,Ignacio Facciolo,Rugby World Cup 2023,international
Ignacio Facciolo,,Ignacio Facciolo,Uruguay,1,Círculo de Tenis,Rugby World Cup 2023,international
Ignacio Fernández Lobbe,,Ignacio Fernández Lobbe,Argentina,57,Sale Sharks,Rugby World Cup 2007,international
Ignacio Péculo,,Ignacio Péculo,Uruguay,13,Peñarol,Rugby World Cup 2023,international
Ignacio Ruiz,,Ignacio Ruiz,Argentina,6,Perpignan,Rugby World Cup 2023,top14
Ignacio Silva,,Ignacio Silva,Chile,38,Selknam,Rugby World Cup 2023,international
Igor Galinovskiy,,Igor Galinovskiy,Russia,49,Krasny Yar,Rugby World Cup 2019,international
Igor Klyuchnikov,,Igor Klyuchnikov,Russia,49,VVA Podmoskovye,Rugby World Cup 2011,international
Ilaisa Droasese,,Ilaisa Droasese,Fiji,4,Fijian Drua,Rugby World Cup 2023,nan
Ilaisa Maʻasi,,Ilaisa Maʻasi,Tonga,7,Counties Manukau,Rugby World Cup 2011,international
Ilia Maissuradze,,Ilia Maissuradze,Georgia,16,Nantes,Rugby World Cup 2007,international
Ilia Zedginidze,,Ilia Zedginidze,Georgia,63,Carqueiranne,Rugby World Cup 2011,international
Ilia Zedguinidze,,Ilia Zedguinidze,Georgia,46,Auch,Rugby World Cup 2007,international
Iliesa Keresoni,,Iliesa Keresoni,Fiji,8,Périgueux,Rugby World Cup 2011,international
Imanol Harinordoquy,,Imanol Harinordoquy,France,70,Biarritz,"Rugby World Cup 2007, Rugby World Cup 2011",international
